WeekStarting,Advert,Price,Store,Brand,predictions
1992-08-06,True,2.2,1022,tropicana,30567.040000000005
1992-08-13,True,1.92,1022,tropicana,17727.36
1992-08-20,True,2.63,1022,tropicana,28204.16
1992-08-27,True,1.9,1022,tropicana,17727.36
1992-09-03,True,1.96,1022,tropicana,34049.48
1992-09-10,True,2.66,1022,tropicana,35426.16
1992-09-17,True,1.91,1022,tropicana,17727.36
1992-09-24,True,2.67,1022,tropicana,46973.52
1992-10-01,True,2.62,1022,tropicana,28204.16
1992-07-02,True,2.62,1016,tropicana,50445.43
1992-07-09,True,2.24,1016,tropicana,41451.75
1992-07-16,True,2.31,1016,tropicana,43880.76
1992-07-23,True,2.62,1016,tropicana,47713.46
1992-07-30,True,2.06,1016,tropicana,22834.24
1992-08-06,True,2.44,1016,tropicana,40558.96
1992-08-13,True,2.12,1016,tropicana,27749.52
1992-08-20,True,2.54,1016,tropicana,50457.1
1992-08-27,True,2.18,1016,tropicana,20908.38
1992-09-03,True,2.16,1016,tropicana,27749.52
1992-09-10,True,2.23,1016,tropicana,20908.38
1992-09-17,True,2.45,1016,tropicana,32383.68
1992-09-24,True,2.41,1016,tropicana,26669.25
1992-10-01,True,1.95,1016,tropicana,20793.29
1992-07-02,True,2.64,1000,minute_maid,35134.94696299671
1992-07-09,True,2.64,1000,minute_maid,34864.383819845054
1992-07-16,True,2.42,1000,minute_maid,36575.313172430986
1992-07-23,True,2.57,1000,minute_maid,36880.9489348625
1992-07-30,True,2.34,1000,minute_maid,34164.01896480402
1992-08-06,True,1.95,1000,minute_maid,29733.83180967946
1992-08-13,True,2.04,1000,minute_maid,33335.00883070294
1992-08-20,True,2.3,1000,minute_maid,28615.15549212529
1992-08-27,True,2.56,1000,minute_maid,45895.17707411734
1992-09-03,True,2.25,1000,minute_maid,38932.56081664621
1992-09-10,True,2.33,1000,minute_maid,37410.831438202826
1992-09-17,True,2.36,1000,minute_maid,39544.69955393469
1992-09-24,True,1.99,1000,minute_maid,26725.23235650177
1992-10-01,True,2.03,1000,minute_maid,27525.74097172987
1992-07-02,True,2.2,1001,minute_maid,36531.3
1992-07-09,True,2.52,1001,minute_maid,27273.96
1992-07-16,True,2.52,1001,minute_maid,27273.96
1992-07-23,True,2.06,1001,minute_maid,22273.25
1992-07-30,True,2.69,1001,minute_maid,31351.95
1992-08-06,True,2.39,1001,minute_maid,47019.10000000001
1992-08-13,True,1.92,1001,minute_maid,39275.28000000001
1992-08-20,True,2.52,1001,minute_maid,27273.96
1992-08-27,True,2.06,1001,minute_maid,40124.68
1992-09-03,True,2.62,1001,minute_maid,49856.4
1992-09-10,True,2.36,1001,minute_maid,47019.10000000001
1992-09-17,True,2.19,1001,minute_maid,27129.34
1992-09-24,True,2.68,1001,minute_maid,36817.84
1992-10-01,True,2.56,1001,minute_maid,24381.44
1992-07-02,True,2.42,1007,tropicana,23287.36
1992-07-09,True,2.17,1007,tropicana,33018.72
1992-07-16,True,2.06,1007,tropicana,24991.55
1992-07-23,True,2.49,1007,tropicana,34052.88
1992-07-30,True,1.9,1007,tropicana,26520.2
1992-08-06,True,2.63,1007,tropicana,42224.16
1992-08-13,True,2.49,1007,tropicana,34052.88
1992-08-20,True,1.99,1007,tropicana,32804.64
1992-08-27,True,2.48,1007,tropicana,48145.0
1992-09-03,True,1.93,1007,tropicana,18604.8
1992-09-10,True,2.05,1007,tropicana,35717.149999999994
1992-09-17,True,2.21,1007,tropicana,32993.09
1992-09-24,True,2.19,1007,tropicana,31875.13
1992-10-01,True,2.64,1007,tropicana,35500.08
1992-07-02,True,1.98,1010,tropicana,35927.46
1992-07-09,True,2.49,1010,tropicana,38397.6
1992-07-16,True,1.97,1010,tropicana,37143.96
1992-07-23,True,2.08,1010,tropicana,20872.8
1992-07-30,True,2.62,1010,tropicana,44717.13
1992-08-06,True,2.67,1010,tropicana,45216.45
1992-08-13,True,2.49,1010,tropicana,25827.4
1992-08-20,True,2.3,1010,tropicana,25827.4
1992-08-27,True,2.52,1010,tropicana,25016.46
1992-09-03,True,2.18,1010,tropicana,25234.88
1992-09-10,True,2.01,1010,tropicana,25454.64
1992-09-17,True,2.57,1010,tropicana,25016.46
1992-09-24,True,2.37,1010,tropicana,23931.07
1992-10-01,True,2.27,1010,tropicana,30793.68
1992-07-02,True,2.05,1007,minute_maid,29437.4
1992-07-09,True,1.96,1007,minute_maid,22992.46
1992-07-16,True,2.02,1007,minute_maid,32740.89
1992-07-23,True,2.07,1007,minute_maid,29437.4
1992-07-30,True,2.58,1007,minute_maid,52082.98
1992-08-06,True,2.28,1007,minute_maid,39667.52
1992-08-13,True,2.07,1007,minute_maid,29437.4
1992-08-20,True,2.02,1007,minute_maid,32740.89
1992-08-27,True,2.66,1007,minute_maid,45334.38000000001
1992-09-03,True,2.19,1007,minute_maid,39477.62
1992-09-10,True,2.65,1007,minute_maid,41434.075
1992-09-17,True,2.46,1007,minute_maid,27413.05000000001
1992-09-24,True,1.95,1007,minute_maid,26136.44
1992-10-01,True,2.07,1007,minute_maid,29437.4
1992-07-02,True,2.29,1021,minute_maid,43599.76
1992-07-09,True,2.63,1021,minute_maid,27835.6
1992-07-16,True,2.43,1021,minute_maid,29927.28
1992-07-23,True,2.31,1021,minute_maid,35868.0
1992-07-30,True,2.08,1021,minute_maid,25651.44
1992-08-06,True,2.21,1021,minute_maid,33389.79
1992-08-13,True,2.39,1021,minute_maid,42719.95
1992-08-20,True,2.06,1021,minute_maid,25366.480000000003
1992-08-27,True,2.47,1021,minute_maid,47347.43
1992-09-03,True,2.47,1021,minute_maid,47347.43
1992-09-10,True,2.09,1021,minute_maid,25366.480000000003
1992-09-17,True,2.55,1021,minute_maid,49375.48
1992-09-24,True,2.67,1021,minute_maid,28673.13
1992-10-01,True,2.31,1021,minute_maid,44839.9
1992-07-02,True,2.57,1017,dominicks,24830.33
1992-07-09,True,2.04,1017,dominicks,23025.6
1992-07-16,True,2.49,1017,dominicks,36744.48
1992-07-23,True,2.05,1017,dominicks,23025.6
1992-07-30,True,2.07,1017,dominicks,23025.6
1992-08-06,True,2.31,1017,dominicks,45815.88
1992-08-13,True,2.3,1017,dominicks,36643.91
1992-08-20,True,2.37,1017,dominicks,26505.16
1992-08-27,True,2.48,1017,dominicks,28981.26
1992-09-03,True,2.02,1017,dominicks,34582.4
1992-09-10,True,2.27,1017,dominicks,32798.25
1992-09-17,True,2.05,1017,dominicks,28314.34
1992-09-24,True,2.0,1017,dominicks,28314.34
1992-10-01,True,2.38,1017,dominicks,22123.2
1992-07-02,True,2.06,1006,dominicks,18918.68
1992-07-09,True,2.64,1006,dominicks,49431.38
1992-07-16,True,2.4,1006,dominicks,48263.28
1992-07-23,True,2.68,1006,dominicks,52394.0
1992-07-30,True,2.39,1006,dominicks,34478.08
1992-08-06,True,2.52,1006,dominicks,28610.56
1992-08-13,True,2.22,1006,dominicks,29557.000000000004
1992-08-20,True,2.2,1006,dominicks,29557.000000000004
1992-08-27,True,1.93,1006,dominicks,21884.73
1992-09-03,True,2.48,1006,dominicks,38388.46
1992-09-10,True,2.55,1006,dominicks,42416.64
1992-09-17,True,1.91,1006,dominicks,21411.93
1992-09-24,True,1.93,1006,dominicks,21411.93
1992-10-01,True,2.06,1006,dominicks,38237.76
1992-07-02,True,2.18,1031,dominicks,34562.58
1992-07-09,True,2.12,1031,dominicks,41939.96
1992-07-16,True,2.68,1031,dominicks,47103.75
1992-07-23,True,2.67,1031,dominicks,47103.75
1992-07-30,True,2.26,1031,dominicks,23899.3
1992-08-06,True,2.38,1031,dominicks,39286.92
1992-08-13,True,2.2,1031,dominicks,22395.54
1992-08-20,True,2.11,1031,dominicks,22395.54
1992-08-27,True,2.21,1031,dominicks,22395.54
1992-09-03,True,2.6,1031,dominicks,43108.67
1992-09-10,True,2.18,1031,dominicks,39241.4
1992-09-17,True,2.53,1031,dominicks,43108.67
1992-09-24,True,2.36,1031,dominicks,22562.4
1992-10-01,True,2.01,1031,dominicks,32529.84
1992-07-02,True,2.48,1014,minute_maid,46603.96000000001
1992-07-09,True,2.44,1014,minute_maid,46603.96000000001
1992-07-16,True,2.54,1014,minute_maid,28505.51
1992-07-23,True,1.91,1014,minute_maid,33686.67
1992-07-30,True,2.59,1014,minute_maid,44175.04
1992-08-06,True,2.42,1014,minute_maid,31428.54
1992-08-13,True,2.19,1014,minute_maid,40641.74000000001
1992-08-20,True,2.44,1014,minute_maid,46603.96000000001
1992-08-27,True,1.95,1014,minute_maid,28046.85
1992-09-03,True,2.43,1014,minute_maid,42757.4
1992-09-10,True,2.37,1014,minute_maid,43395.68
1992-09-17,True,2.54,1014,minute_maid,28505.51
1992-09-24,True,2.26,1014,minute_maid,43613.48
1992-10-01,True,2.68,1014,minute_maid,39997.61
1992-07-02,True,2.03,1008,tropicana,27892.92
1992-07-09,True,2.23,1008,tropicana,36838.62
1992-07-16,True,2.52,1008,tropicana,44488.08
1992-07-23,True,2.42,1008,tropicana,26905.52
1992-07-30,True,2.3,1008,tropicana,36838.62
1992-08-06,True,2.39,1008,tropicana,23148.0
1992-08-13,True,2.08,1008,tropicana,23434.32
1992-08-20,True,1.9,1008,tropicana,26224.92
1992-08-27,True,2.18,1008,tropicana,35458.560000000005
1992-09-03,True,2.29,1008,tropicana,26715.63
1992-09-10,True,2.13,1008,tropicana,33651.200000000004
1992-09-17,True,2.37,1008,tropicana,33651.200000000004
1992-09-24,True,2.38,1008,tropicana,31120.19
1992-10-01,True,2.29,1008,tropicana,22389.82
1992-07-02,True,2.26,1032,minute_maid,40472.320000000014
1992-07-09,True,2.0,1032,minute_maid,36488.4
1992-07-16,True,2.29,1032,minute_maid,44244.57
1992-07-23,True,2.2,1032,minute_maid,37593.92000000001
1992-07-30,True,1.94,1032,minute_maid,20564.7
1992-08-06,True,2.67,1032,minute_maid,50138.88000000001
1992-08-13,True,2.46,1032,minute_maid,30244.755
1992-08-20,True,1.98,1032,minute_maid,20564.7
1992-08-27,True,2.19,1032,minute_maid,34162.78000000001
1992-09-03,True,2.43,1032,minute_maid,30244.755
1992-09-10,True,2.52,1032,minute_maid,30244.755
1992-09-17,True,2.31,1032,minute_maid,37606.8
1992-09-24,True,2.25,1032,minute_maid,30999.360000000004
1992-10-01,True,2.34,1032,minute_maid,21484.93
1992-07-02,True,1.9,1012,dominicks,30222.72
1992-07-09,True,1.99,1012,dominicks,38401.35
1992-07-16,True,2.66,1012,dominicks,33553.240000000005
1992-07-23,True,2.4,1012,dominicks,22524.54
1992-07-30,True,2.13,1012,dominicks,27439.61
1992-08-06,True,1.94,1012,dominicks,19420.41
1992-08-13,True,2.28,1012,dominicks,43150.140000000014
1992-08-20,True,2.62,1012,dominicks,23628.33
1992-08-27,True,2.45,1012,dominicks,26347.30000000001
1992-09-03,True,2.19,1012,dominicks,43150.140000000014
1992-09-10,True,2.01,1012,dominicks,31552.29
1992-09-17,True,2.6,1012,dominicks,45260.8
1992-09-24,True,2.24,1012,dominicks,41952.95
1992-10-01,True,2.3,1012,dominicks,23901.6
1992-07-02,True,2.54,1002,minute_maid,24864.84
1992-07-09,True,2.4,1002,minute_maid,33285.53
1992-07-16,True,2.44,1002,minute_maid,33285.53
1992-07-23,True,2.19,1002,minute_maid,33917.1
1992-07-30,True,2.6,1002,minute_maid,50313.34
1992-08-06,True,2.26,1002,minute_maid,20628.160000000003
1992-08-13,True,2.29,1002,minute_maid,39824.76
1992-08-20,True,2.63,1002,minute_maid,27138.97
1992-08-27,True,2.09,1002,minute_maid,39078.54
1992-09-03,True,2.17,1002,minute_maid,29323.80000000001
1992-09-10,True,2.01,1002,minute_maid,20786.67
1992-09-17,True,2.65,1002,minute_maid,27138.97
1992-09-24,True,2.35,1002,minute_maid,30606.4
1992-10-01,True,2.34,1002,minute_maid,30606.4
1992-07-02,True,1.98,1009,dominicks,24478.74
1992-07-09,True,2.65,1009,dominicks,33904.64
1992-07-16,True,2.61,1009,dominicks,33904.64
1992-07-23,True,2.26,1009,dominicks,27321.75
1992-07-30,True,2.21,1009,dominicks,27321.75
1992-08-06,True,2.56,1009,dominicks,45446.4
1992-08-13,True,2.52,1009,dominicks,49810.95
1992-08-20,True,1.99,1009,dominicks,26171.12
1992-08-27,True,2.48,1009,dominicks,41790.48
1992-09-03,True,2.11,1009,dominicks,34040.63
1992-09-10,True,1.93,1009,dominicks,22400.64
1992-09-17,True,1.97,1009,dominicks,26364.0
1992-09-24,True,2.1,1009,dominicks,34040.63
1992-10-01,True,1.92,1009,dominicks,38395.02
1992-07-02,True,2.56,1029,tropicana,40629.15
1992-07-09,True,2.64,1029,tropicana,40629.15
1992-07-16,True,1.97,1029,tropicana,31771.38
1992-07-23,True,2.66,1029,tropicana,36789.93
1992-07-30,True,2.6,1029,tropicana,28057.65
1992-08-06,True,2.02,1029,tropicana,25165.22
1992-08-13,True,2.49,1029,tropicana,30636.42
1992-08-20,True,2.25,1029,tropicana,37365.75
1992-08-27,True,2.51,1029,tropicana,45526.38
1992-09-03,True,2.48,1029,tropicana,38663.76
1992-09-10,True,2.67,1029,tropicana,39798.0
1992-09-17,True,2.43,1029,tropicana,32988.1
1992-09-24,True,2.19,1029,tropicana,33577.36
1992-10-01,True,2.18,1029,tropicana,22475.25
1992-07-02,True,1.99,1022,minute_maid,27020.22
1992-07-09,True,2.64,1022,minute_maid,42214.5
1992-07-16,True,2.09,1022,minute_maid,27020.22
1992-07-23,True,2.19,1022,minute_maid,21310.89
1992-07-30,True,2.53,1022,minute_maid,48951.0
1992-08-06,True,1.99,1022,minute_maid,26633.6
1992-08-13,True,2.04,1022,minute_maid,26633.6
1992-08-20,True,2.22,1022,minute_maid,23079.03
1992-08-27,True,2.38,1022,minute_maid,34843.2
1992-09-03,True,1.9,1022,minute_maid,23071.7
1992-09-10,True,2.48,1022,minute_maid,23466.74
1992-09-17,True,1.92,1022,minute_maid,34273.04
1992-09-24,True,2.39,1022,minute_maid,34843.2
1992-10-01,True,2.42,1022,minute_maid,23466.74
1992-07-02,True,2.49,1017,tropicana,30486.78
1992-07-09,True,2.58,1017,tropicana,31880.53
1992-07-16,True,2.32,1017,tropicana,42534.88
1992-07-23,True,2.61,1017,tropicana,42638.5
1992-07-30,True,2.14,1017,tropicana,39763.34
1992-08-06,True,2.25,1017,tropicana,34774.13
1992-08-13,True,2.48,1017,tropicana,28778.49
1992-08-20,True,1.97,1017,tropicana,31303.8
1992-08-27,True,2.32,1017,tropicana,42326.08
1992-09-03,True,2.16,1017,tropicana,38980.4
1992-09-10,True,2.11,1017,tropicana,30987.6
1992-09-17,True,2.11,1017,tropicana,30987.6
1992-09-24,True,2.46,1017,tropicana,44822.54
1992-10-01,True,1.9,1017,tropicana,28842.0
1992-07-02,True,2.0,1007,dominicks,25302.0
1992-07-09,True,2.34,1007,dominicks,35900.32
1992-07-16,True,2.29,1007,dominicks,35900.32
1992-07-23,True,2.14,1007,dominicks,30682.65
1992-07-30,True,2.55,1007,dominicks,42982.17
1992-08-06,True,2.16,1007,dominicks,36911.89
1992-08-13,True,2.28,1007,dominicks,33980.8
1992-08-20,True,2.35,1007,dominicks,46236.25
1992-08-27,True,2.5,1007,dominicks,46236.25
1992-09-03,True,2.09,1007,dominicks,32230.24
1992-09-10,True,2.35,1007,dominicks,43024.78
1992-09-17,True,1.95,1007,dominicks,21683.79
1992-09-24,True,2.54,1007,dominicks,43024.78
1992-10-01,True,2.28,1007,dominicks,48865.25
1992-07-02,True,2.22,1004,dominicks,21409.68
1992-07-09,True,2.14,1004,dominicks,34845.3
1992-07-16,True,2.12,1004,dominicks,35728.0
1992-07-23,True,2.68,1004,dominicks,48925.08
1992-07-30,True,2.17,1004,dominicks,40185.96
1992-08-06,True,2.55,1004,dominicks,50182.42999999999
1992-08-13,True,2.62,1004,dominicks,48925.08
1992-08-20,True,1.97,1004,dominicks,21144.01
1992-08-27,True,2.21,1004,dominicks,32247.72
1992-09-03,True,2.11,1004,dominicks,26165.5
1992-09-10,True,2.12,1004,dominicks,23910.42
1992-09-17,True,2.69,1004,dominicks,33100.68
1992-09-24,True,2.34,1004,dominicks,21912.66
1992-10-01,True,1.99,1004,dominicks,38735.35
1992-07-02,True,2.66,1027,tropicana,36936.76
1992-07-09,True,2.09,1027,tropicana,23021.35
1992-07-16,True,2.64,1027,tropicana,41435.4
1992-07-23,True,2.21,1027,tropicana,30091.36
1992-07-30,True,2.27,1027,tropicana,30805.08
1992-08-06,True,2.13,1027,tropicana,20454.39
1992-08-13,True,2.09,1027,tropicana,23021.35
1992-08-20,True,2.32,1027,tropicana,33931.68
1992-08-27,True,2.25,1027,tropicana,35609.55
1992-09-03,True,2.06,1027,tropicana,20183.84
1992-09-10,True,2.22,1027,tropicana,44246.7
1992-09-17,True,2.55,1027,tropicana,23401.35
1992-09-24,True,1.92,1027,tropicana,21654.72
1992-10-01,True,2.36,1027,tropicana,40377.28
1992-07-02,True,2.46,1021,dominicks,29950.0
1992-07-09,True,2.4,1021,dominicks,45134.4
1992-07-16,True,2.58,1021,dominicks,28571.4
1992-07-23,True,2.2,1021,dominicks,42444.39
1992-07-30,True,2.17,1021,dominicks,19879.37
1992-08-06,True,2.31,1021,dominicks,32686.5
1992-08-13,True,1.97,1021,dominicks,21792.0
1992-08-20,True,2.17,1021,dominicks,19879.37
1992-08-27,True,2.38,1021,dominicks,42900.5
1992-09-03,True,2.06,1021,dominicks,37517.27
1992-09-10,True,2.03,1021,dominicks,29802.28
1992-09-17,True,2.29,1021,dominicks,45449.49000000001
1992-09-24,True,2.41,1021,dominicks,45174.57
1992-10-01,True,2.25,1021,dominicks,27130.5
1992-07-02,True,2.26,1016,minute_maid,37091.25
1992-07-09,True,1.93,1016,minute_maid,20654.9
1992-07-16,True,2.07,1016,minute_maid,24042.4
1992-07-23,True,2.54,1016,minute_maid,33591.5
1992-07-30,True,1.97,1016,minute_maid,24185.69
1992-08-06,True,2.38,1016,minute_maid,30576.16
1992-08-13,True,1.93,1016,minute_maid,19697.28
1992-08-20,True,2.29,1016,minute_maid,28945.5
1992-08-27,True,2.22,1016,minute_maid,38764.09
1992-09-03,True,2.23,1016,minute_maid,32198.22
1992-09-10,True,2.56,1016,minute_maid,42438.42
1992-09-17,True,2.02,1016,minute_maid,21215.55
1992-09-24,True,2.64,1016,minute_maid,32678.1
1992-10-01,True,2.48,1016,minute_maid,40303.98
1992-07-02,True,1.94,1020,tropicana,20034.0
1992-07-09,True,2.04,1020,tropicana,33242.22
1992-07-16,True,2.37,1020,tropicana,23636.34
1992-07-23,True,2.25,1020,tropicana,44208.0
1992-07-30,True,2.45,1020,tropicana,25251.9
1992-08-06,True,2.33,1020,tropicana,27134.13
1992-08-13,True,2.67,1020,tropicana,42126.42
1992-08-20,True,2.51,1020,tropicana,34969.560000000005
1992-08-27,True,1.93,1020,tropicana,23832.0
1992-09-03,True,2.15,1020,tropicana,28427.76
1992-09-10,True,2.09,1020,tropicana,23476.88
1992-09-17,True,1.93,1020,tropicana,18872.71
1992-09-24,True,2.07,1020,tropicana,27490.26
1992-10-01,True,2.16,1020,tropicana,37024.56000000001
1992-07-02,True,2.1,1026,dominicks,22007.7
1992-07-09,True,2.6,1026,dominicks,45534.06
1992-07-16,True,2.05,1026,dominicks,37479.64
1992-07-23,True,2.47,1026,dominicks,42951.6
1992-07-30,True,2.45,1026,dominicks,32852.05
1992-08-06,True,2.08,1026,dominicks,23107.41
1992-08-13,True,1.9,1026,dominicks,35976.76
1992-08-20,True,2.22,1026,dominicks,42417.54
1992-08-27,True,2.61,1026,dominicks,45534.06
1992-09-03,True,2.51,1026,dominicks,48182.5
1992-09-10,True,2.31,1026,dominicks,35459.1
1992-09-17,True,1.94,1026,dominicks,38148.16
1992-09-24,True,2.64,1026,dominicks,41067.84
1992-10-01,True,2.16,1026,dominicks,20174.4
1992-07-02,True,1.97,1019,dominicks,32599.56
1992-07-09,True,2.26,1019,dominicks,37857.26
1992-07-16,True,2.24,1019,dominicks,37857.26
1992-07-23,True,2.64,1019,dominicks,47839.89
1992-07-30,True,2.03,1019,dominicks,24020.0
1992-08-06,True,2.49,1019,dominicks,29936.08
1992-08-13,True,2.08,1019,dominicks,35728.16
1992-08-20,True,2.66,1019,dominicks,45882.34
1992-08-27,True,1.99,1019,dominicks,20025.37
1992-09-03,True,1.91,1019,dominicks,18690.56
1992-09-10,True,2.53,1019,dominicks,48530.46
1992-09-17,True,2.52,1019,dominicks,38747.52
1992-09-24,True,2.49,1019,dominicks,29936.08
1992-10-01,True,2.21,1019,dominicks,25940.18
1992-07-02,True,2.19,1018,dominicks,27234.84
1992-07-09,True,2.68,1018,dominicks,25016.0
1992-07-16,True,2.54,1018,dominicks,26542.32
1992-07-23,True,2.2,1018,dominicks,27234.84
1992-07-30,True,2.56,1018,dominicks,42869.68
1992-08-06,True,2.47,1018,dominicks,42869.68
1992-08-13,True,2.29,1018,dominicks,21797.16
1992-08-20,True,2.45,1018,dominicks,41550.76
1992-08-27,True,2.67,1018,dominicks,25016.0
1992-09-03,True,2.68,1018,dominicks,25016.0
1992-09-10,True,2.58,1018,dominicks,25885.04
1992-09-17,True,2.41,1018,dominicks,34817.56
1992-09-24,True,1.98,1018,dominicks,28719.68
1992-10-01,True,2.18,1018,dominicks,31926.960000000014
1992-07-02,True,2.17,1004,tropicana,37997.4
1992-07-09,True,2.59,1004,tropicana,25356.36
1992-07-16,True,1.96,1004,tropicana,30780.04
1992-07-23,True,1.96,1004,tropicana,30780.04
1992-07-30,True,1.9,1004,tropicana,22968.96
1992-08-06,True,1.97,1004,tropicana,19926.72
1992-08-13,True,2.37,1004,tropicana,38178.33
1992-08-20,True,2.53,1004,tropicana,47856.14
1992-08-27,True,2.0,1004,tropicana,35669.4
1992-09-03,True,2.09,1004,tropicana,35669.4
1992-09-10,True,2.61,1004,tropicana,51889.9
1992-09-17,True,2.05,1004,tropicana,19069.6
1992-09-24,True,2.54,1004,tropicana,24398.3
1992-10-01,True,2.38,1004,tropicana,25439.82
1992-07-02,True,1.93,1003,tropicana,18167.24
1992-07-09,True,2.56,1003,tropicana,49414.74
1992-07-16,True,2.28,1003,tropicana,21308.88
